contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expirationDateCalls
SPY250103C00690000,2024-12-13 20:32:18+00:00,690.0,0.01,0.01,0.02,-0.02,-66.66667,2.0,36,0.195320546875,False,REGULAR,USD,2025-01-03
SPY250103C00695000,2024-12-13 20:25:57+00:00,695.0,0.01,0.01,0.02,-0.01,-50.0,100.0,1,0.20508607421874997,False,REGULAR,USD,2025-01-03
SPY250103C00700000,2024-12-13 20:26:09+00:00,700.0,0.01,0.01,0.02,-0.01,-50.0,255.0,379,0.21289849609375,False,REGULAR,USD,2025-01-03
SPY250110C00400000,2024-11-29 14:59:59+00:00,400.0,201.91,202.68,205.87,0.0,0.0,1.0,1,0.5380905566406251,True,REGULAR,USD,2025-01-10
SPY250110C00500000,2024-12-06 18:17:10+00:00,500.0,106.96,103.29,106.47,-2.6800003,-2.4443636,1.0,16,0.4668632415771484,True,REGULAR,USD,2025-01-10
SPY250110C00530000,2024-12-13 19:16:40+00:00,530.0,75.58,73.57,76.76,-0.65999603,-0.8656821,3.0,2,0.36212796081542964,True,REGULAR,USD,2025-01-10
SPY250110C00540000,2024-12-13 19:56:41+00:00,540.0,65.79,63.7,66.89,-3.409996,-4.92774,2.0,9,0.3272772351074219,True,REGULAR,USD,2025-01-10
SPY250110C00545000,2024-12-13 18:28:39+00:00,545.0,60.18,58.78,61.98,-1.7999992,-2.9041615,1.0,11,0.31037066589355466,True,REGULAR,USD,2025-01-10
SPY250110C00550000,2024-12-13 19:13:30+00:00,550.0,55.65,53.87,57.07,-5.2299995,-8.59067,2.0,3,0.29303685485839837,True,REGULAR,USD,2025-01-10
SPY250110C00555000,2024-12-09 14:30:06+00:00,555.0,54.62,48.98,52.18,0.0,0.0,1.0,16,0.2759471820068359,True,REGULAR,USD,2025-01-10
SPY250110C00560000,2024-12-06 15:19:25+00:00,560.0,51.38,44.11,47.32,0.0,0.0,2.0,5,0.25916268188476566,True,REGULAR,USD,2025-01-10
SPY250110C00565000,2024-12-13 17:53:36+00:00,565.0,40.25,39.27,42.49,-4.709999,-10.475977,1.0,292,0.2425612854003906,True,REGULAR,USD,2025-01-10
SPY250110C00570000,2024-12-12 16:14:22+00:00,570.0,39.03,34.48,37.7,0.0,0.0,1.0,120,0.2260819580078125,True,REGULAR,USD,2025-01-10
SPY250110C00574000,2024-12-13 17:45:32+00:00,574.0,31.4,30.69,33.91,-2.4699993,-7.2925873,4.0,55,0.2132036688232422,True,REGULAR,USD,2025-01-10
SPY250110C00575000,2024-12-13 20:13:08+00:00,575.0,31.77,29.74,32.97,-1.1800003,-3.5811846,38.0,181,0.21002987243652343,True,REGULAR,USD,2025-01-10
SPY250110C00576000,2024-12-13 21:04:13+00:00,576.0,30.24,28.81,32.04,-2.500002,-7.635925,3.0,14,0.2069781451416015,True,REGULAR,USD,2025-01-10
SPY250110C00578000,2024-12-13 15:53:29+00:00,578.0,28.36,26.94,30.18,-3.9199982,-12.143737,12.0,98,0.20075262145996092,True,REGULAR,USD,2025-01-10
SPY250110C00579000,2024-12-11 14:53:58+00:00,579.0,30.32,26.02,29.25,0.0,0.0,2.0,2,0.1975788250732422,True,REGULAR,USD,2025-01-10
SPY250110C00580000,2024-12-13 20:50:57+00:00,580.0,27.11,25.09,26.6,-3.8999996,-12.576588,101.0,73,0.15668567932128907,True,REGULAR,USD,2025-01-10
SPY250110C00581000,2024-12-09 14:42:49+00:00,581.0,29.43,24.17,27.42,0.0,0.0,2.0,248,0.1915669223022461,True,REGULAR,USD,2025-01-10
SPY250110C00582000,2024-12-11 19:24:26+00:00,582.0,28.74,23.26,26.51,0.0,0.0,101.0,50,0.18854571228027345,True,REGULAR,USD,2025-01-10
SPY250110C00583000,2024-12-13 16:03:17+00:00,583.0,23.51,22.35,25.61,-4.49,-16.035713,1.0,54,0.18564657135009766,True,REGULAR,USD,2025-01-10
SPY250110C00584000,2024-12-13 16:15:30+00:00,584.0,22.92,21.45,24.71,-4.17,-15.393133,1.0,2,0.18265587860107418,True,REGULAR,USD,2025-01-10
SPY250110C00585000,2024-12-13 21:11:33+00:00,585.0,22.05,20.56,23.81,-1.2700005,-5.4459715,117.0,28,0.17957363403320312,True,REGULAR,USD,2025-01-10
SPY250110C00586000,2024-12-13 18:55:32+00:00,586.0,21.43,19.66,22.93,-2.0299988,-8.653022,5.0,303,0.176766044921875,True,REGULAR,USD,2025-01-10
SPY250110C00587000,2024-12-13 15:32:10+00:00,587.0,21.24,20.05,20.18,-1.0699997,-4.7960544,2.0,201,0.13825324645996095,True,REGULAR,USD,2025-01-10
SPY250110C00587500,2024-12-12 14:53:23+00:00,587.5,21.92,19.6,19.75,0.0,0.0,200.0,100,0.1373072109985352,True,REGULAR,USD,2025-01-10
SPY250110C00588000,2024-12-13 20:50:45+00:00,588.0,19.86,19.18,19.31,-0.8199997,-3.9651823,4.0,200,0.13611703735351563,True,REGULAR,USD,2025-01-10
SPY250110C00589000,2024-12-13 20:33:08+00:00,589.0,18.82,18.33,18.46,-3.7000008,-16.429844,205.0,151,0.1342554837036133,True,REGULAR,USD,2025-01-10
SPY250110C00590000,2024-12-13 18:53:12+00:00,590.0,17.85,17.46,17.59,-1.4799995,-7.65649,10.0,164,0.131844619140625,True,REGULAR,USD,2025-01-10
SPY250110C00591000,2024-12-13 15:49:59+00:00,591.0,17.2,16.6,16.74,-1.5699997,-8.364409,1.0,64,0.12961685821533203,True,REGULAR,USD,2025-01-10
SPY250110C00592000,2024-12-12 14:55:56+00:00,592.0,17.82,15.76,15.91,0.0,0.0,3.0,163,0.12760271820068358,True,REGULAR,USD,2025-01-10
SPY250110C00592500,2024-12-12 19:51:04+00:00,592.5,15.5,15.36,15.49,-1.5,-8.823529,1.0,219,0.12644306182861326,True,REGULAR,USD,2025-01-10
SPY250110C00593000,2024-12-13 17:36:34+00:00,593.0,14.69,14.96,15.09,-1.7799997,-10.807528,7.0,120,0.1255885781860352,True,REGULAR,USD,2025-01-10
SPY250110C00594000,2024-12-13 18:39:25+00:00,594.0,14.55,14.12,14.26,-2.38,-14.057885,5.0,256,0.12320823089599611,True,REGULAR,USD,2025-01-10
SPY250110C00595000,2024-12-13 19:31:02+00:00,595.0,13.91,13.31,13.46,-0.69000053,-4.726031,12.0,156,0.12113305633544921,True,REGULAR,USD,2025-01-10
SPY250110C00596000,2024-12-13 19:31:02+00:00,596.0,13.17,12.54,12.67,-1.8500004,-12.316914,6.0,120,0.11902736450195311,True,REGULAR,USD,2025-01-10
SPY250110C00597000,2024-12-13 20:06:55+00:00,597.0,12.25,11.79,11.88,-1.7799997,-12.687098,9.0,262,0.1167080517578125,True,REGULAR,USD,2025-01-10
SPY250110C00597500,2024-12-13 15:57:30+00:00,597.5,11.6,11.41,11.5,-1.9099998,-14.137675,1.0,22,0.11570098175048829,True,REGULAR,USD,2025-01-10
SPY250110C00598000,2024-12-13 20:29:39+00:00,598.0,11.48,11.04,11.12,-0.72000027,-5.901642,14.0,133,0.11463287719726564,True,REGULAR,USD,2025-01-10
SPY250110C00599000,2024-12-13 19:31:02+00:00,599.0,10.84,10.3,10.38,-0.77999973,-6.7125626,5.0,98,0.11261873718261718,True,REGULAR,USD,2025-01-10
SPY250110C00600000,2024-12-13 21:14:20+00:00,600.0,9.73,9.58,9.66,-0.75,-7.156489,278.0,607,0.11066563171386719,True,REGULAR,USD,2025-01-10
SPY250110C00601000,2024-12-13 20:29:39+00:00,601.0,9.27,8.89,8.96,-1.9099998,-17.084078,29.0,176,0.1087430435180664,True,REGULAR,USD,2025-01-10
SPY250110C00602000,2024-12-13 21:14:52+00:00,602.0,8.31,8.23,8.28,-0.77999973,-8.580855,647.0,240,0.10682045532226564,True,REGULAR,USD,2025-01-10
SPY250110C00602500,2024-12-13 20:24:42+00:00,602.5,8.17,7.89,7.94,-0.47000027,-5.4398174,20.0,83,0.10575235076904296,True,REGULAR,USD,2025-01-10
SPY250110C00603000,2024-12-13 20:34:40+00:00,603.0,7.99,7.57,7.63,-0.31000042,-3.7349448,172.0,238,0.10505045349121094,True,REGULAR,USD,2025-01-10
SPY250110C00604000,2024-12-13 21:14:58+00:00,604.0,7.0,6.95,7.01,-0.69000006,-8.9726925,537.0,375,0.10340252075195311,True,REGULAR,USD,2025-01-10
SPY250110C00605000,2024-12-13 21:14:29+00:00,605.0,6.47,6.37,6.41,-0.5300002,-7.571431,1012.0,2136,0.1017240707397461,False,REGULAR,USD,2025-01-10
SPY250110C00606000,2024-12-13 21:11:37+00:00,606.0,5.91,5.82,5.85,-0.55999994,-8.655332,603.0,599,0.1002897589111328,False,REGULAR,USD,2025-01-10
SPY250110C00607000,2024-12-13 21:02:30+00:00,607.0,5.4,5.29,5.32,-0.50999975,-8.629437,371.0,649,0.09891648162841798,False,REGULAR,USD,2025-01-10
SPY250110C00607500,2024-12-13 19:08:17+00:00,607.5,5.29,5.04,5.07,-0.71000004,-11.833334,105.0,399,0.09833665344238281,False,REGULAR,USD,2025-01-10
SPY250110C00608000,2024-12-13 21:14:52+00:00,608.0,4.85,4.79,4.83,-0.5799999,-10.681398,187.0,597,0.09778734252929688,False,REGULAR,USD,2025-01-10
SPY250110C00609000,2024-12-13 21:12:40+00:00,609.0,4.41,4.33,4.36,-0.4300003,-8.884303,90.0,358,0.09656665161132813,False,REGULAR,USD,2025-01-10
SPY250110C00610000,2024-12-13 21:14:39+00:00,610.0,3.98,3.9,3.93,-0.46000004,-10.360361,734.0,869,0.09559009887695313,False,REGULAR,USD,2025-01-10
SPY250110C00611000,2024-12-13 20:51:37+00:00,611.0,3.72,3.5,3.53,-0.26999998,-6.7669168,122.0,301,0.09464406341552736,False,REGULAR,USD,2025-01-10
SPY250110C00612000,2024-12-13 20:41:39+00:00,612.0,3.35,3.14,3.17,-0.24000001,-6.685237,159.0,228,0.09397268341064452,False,REGULAR,USD,2025-01-10
SPY250110C00612500,2024-12-13 20:21:44+00:00,612.5,3.05,2.96,2.99,-0.76,-19.947506,137.0,37,0.09345388977050782,False,REGULAR,USD,2025-01-10
SPY250110C00613000,2024-12-13 20:20:19+00:00,613.0,2.91,2.8,2.83,-0.55999994,-16.138327,150.0,785,0.09320975158691407,False,REGULAR,USD,2025-01-10
SPY250110C00614000,2024-12-13 20:52:49+00:00,614.0,2.64,2.49,2.52,-0.26999998,-9.27835,83.0,147,0.09253837158203124,False,REGULAR,USD,2025-01-10
SPY250110C00615000,2024-12-13 21:14:39+00:00,615.0,2.25,2.22,2.25,-0.3499999,-13.4615345,615.0,2952,0.09217216430664063,False,REGULAR,USD,2025-01-10
SPY250110C00616000,2024-12-13 21:14:58+00:00,616.0,1.99,1.97,1.99,-0.48000002,-19.433199,107.0,456,0.09159233612060547,False,REGULAR,USD,2025-01-10
SPY250110C00617000,2024-12-13 20:31:44+00:00,617.0,1.84,1.74,1.77,-0.26999986,-12.796203,2165.0,650,0.09137871520996094,False,REGULAR,USD,2025-01-10
SPY250110C00618000,2024-12-13 21:11:42+00:00,618.0,1.57,1.54,1.56,-0.28999996,-15.591396,92.0,660,0.0909819906616211,False,REGULAR,USD,2025-01-10
SPY250110C00619000,2024-12-13 20:49:34+00:00,619.0,1.49,1.36,1.38,-0.15999997,-9.696968,214.0,407,0.090829404296875,False,REGULAR,USD,2025-01-10
SPY250110C00620000,2024-12-13 21:14:39+00:00,620.0,1.22,1.2,1.21,-0.26,-17.567566,1071.0,3402,0.0905242315673828,False,REGULAR,USD,2025-01-10
SPY250110C00621000,2024-12-13 21:11:42+00:00,621.0,1.06,1.05,1.06,-0.35000002,-24.822697,184.0,640,0.09028009338378906,False,REGULAR,USD,2025-01-10
SPY250110C00622000,2024-12-13 19:49:43+00:00,622.0,0.97,0.91,0.93,-0.26999998,-21.774193,98.0,612,0.09021905883789064,False,REGULAR,USD,2025-01-10
SPY250110C00623000,2024-12-13 20:51:02+00:00,623.0,0.86,0.79,0.82,-0.26999998,-23.893803,43.0,689,0.0903411279296875,False,REGULAR,USD,2025-01-10
SPY250110C00624000,2024-12-13 19:47:58+00:00,624.0,0.75,0.69,0.71,-0.16000003,-17.58242,305.0,1135,0.09009698974609376,False,REGULAR,USD,2025-01-10
SPY250110C00625000,2024-12-13 20:44:09+00:00,625.0,0.65,0.6,0.62,-0.19,-22.619047,949.0,4766,0.09009698974609376,False,REGULAR,USD,2025-01-10
SPY250110C00630000,2024-12-13 21:00:21+00:00,630.0,0.31,0.3,0.31,-0.060000002,-16.216217,1148.0,2196,0.09070733520507812,False,REGULAR,USD,2025-01-10
SPY250110C00635000,2024-12-13 20:58:08+00:00,635.0,0.15,0.15,0.16,-0.030000001,-16.666668,244.0,1230,0.09266044067382811,False,REGULAR,USD,2025-01-10
SPY250110C00640000,2024-12-13 19:44:06+00:00,640.0,0.09,0.08,0.09,-0.009999998,-9.999998,155.0,430,0.09620044433593751,False,REGULAR,USD,2025-01-10
SPY250110C00645000,2024-12-13 20:03:40+00:00,645.0,0.06,0.06,0.07,-0.010000002,-14.285716,154.0,152,0.10352458984374999,False,REGULAR,USD,2025-01-10
SPY250110C00650000,2024-12-13 20:23:01+00:00,650.0,0.05,0.04,0.05,-0.009999998,-16.666664,188.0,331,0.10938390625,False,REGULAR,USD,2025-01-10
SPY250110C00655000,2024-12-12 16:52:12+00:00,655.0,0.03,0.03,0.04,-0.01,-25.0,32.0,852,0.116219775390625,False,REGULAR,USD,2025-01-10
SPY250110C00660000,2024-12-13 15:21:07+00:00,660.0,0.04,0.03,0.04,0.0,0.0,20.0,428,0.125985302734375,False,REGULAR,USD,2025-01-10
SPY250110C00665000,2024-12-12 14:49:09+00:00,665.0,0.04,0.02,0.03,0.0,0.0,1.0,189,0.13086806640624998,False,REGULAR,USD,2025-01-10
SPY250110C00670000,2024-12-11 14:50:12+00:00,670.0,0.04,0.02,0.03,0.0,0.0,5.0,25,0.14063359375,False,REGULAR,USD,2025-01-10
SPY250110C00675000,2024-12-12 20:47:54+00:00,675.0,0.03,0.02,0.03,0.0,0.0,1.0,311,0.149422568359375,False,REGULAR,USD,2025-01-10
SPY250110C00680000,2024-12-10 14:34:21+00:00,680.0,0.03,0.02,0.03,0.0,0.0,2.0,56,0.15821154296875,False,REGULAR,USD,2025-01-10
SPY250110C00685000,2024-12-11 14:42:20+00:00,685.0,0.03,0.01,0.02,0.0,0.0,5.0,5,0.1601646484375,False,REGULAR,USD,2025-01-10
SPY250110C00690000,2024-12-13 19:49:42+00:00,690.0,0.02,0.01,0.02,0.0,0.0,2.0,34,0.16797707031250003,False,REGULAR,USD,2025-01-10
SPY250110C00700000,2024-12-13 19:52:37+00:00,700.0,0.01,0.01,0.02,-0.01,-50.0,53.0,70,0.18555501953124998,False,REGULAR,USD,2025-01-10
SPY250117C00180000,2024-11-26 20:52:38+00:00,180.0,421.78,423.21,424.44,0.0,0.0,1.0,102,1.509768076171875,True,REGULAR,USD,2025-01-17
SPY250117C00185000,2024-11-14 18:27:28+00:00,185.0,411.34,418.21,419.44,0.0,0.0,1.0,22,1.4775416748046877,True,REGULAR,USD,2025-01-17
SPY250117C00190000,2024-08-19 19:42:49+00:00,190.0,370.27,371.95,375.12,0.0,0.0,1.0,16,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00195000,2024-11-14 15:33:21+00:00,195.0,402.15,408.22,409.45,0.0,0.0,1.0,9,1.4209013330078126,True,REGULAR,USD,2025-01-17
SPY250117C00200000,2024-12-06 18:48:54+00:00,200.0,408.15,403.22,404.45,0.0,0.0,1.0,100,1.3906280468749999,True,REGULAR,USD,2025-01-17
SPY250117C00205000,2024-11-18 15:00:14+00:00,205.0,381.81,398.22,399.45,0.0,0.0,54.0,73,1.361331318359375,True,REGULAR,USD,2025-01-17
SPY250117C00210000,2024-12-06 16:29:32+00:00,210.0,398.45,393.23,394.46,0.0,0.0,12.0,12,1.3378939355468746,True,REGULAR,USD,2025-01-17
SPY250117C00215000,2024-12-10 20:23:37+00:00,215.0,388.1,388.23,389.46,0.0,0.0,1.0,8,1.3095737646484373,True,REGULAR,USD,2025-01-17
SPY250117C00220000,2024-06-21 14:00:20+00:00,220.0,329.5,331.96,333.74,0.0,0.0,17.0,20,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00225000,2024-09-19 15:19:08+00:00,225.0,347.31,360.89,363.01,0.0,0.0,1.0,3,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00230000,2024-11-11 17:54:09+00:00,230.0,369.44,374.97,377.71,0.0,0.0,1.0,35,1.6530779064941408,True,REGULAR,USD,2025-01-17
SPY250117C00235000,2024-05-28 18:45:23+00:00,235.0,297.61,315.72,318.48,0.0,0.0,3.0,43,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00240000,2024-10-15 14:53:31+00:00,240.0,345.0,357.14,358.22,0.0,0.0,1.0,7,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00245000,2024-11-19 18:32:34+00:00,245.0,345.74,358.25,359.48,0.0,0.0,2.0,207,1.162113564453125,True,REGULAR,USD,2025-01-17
SPY250117C00250000,2024-11-19 18:31:36+00:00,250.0,340.5,353.25,354.48,0.0,0.0,2.0,226,1.1376996240234376,True,REGULAR,USD,2025-01-17
SPY250117C00255000,2024-11-27 18:25:42+00:00,255.0,344.5,348.25,349.48,0.0,0.0,6.0,6,1.1142622412109375,True,REGULAR,USD,2025-01-17
SPY250117C00260000,2024-12-05 14:30:04+00:00,260.0,348.22,343.26,344.49,0.0,0.0,12.0,66,1.0947310888671877,True,REGULAR,USD,2025-01-17
SPY250117C00265000,2024-06-18 14:39:22+00:00,265.0,287.96,296.24,297.8,0.0,0.0,2.0,19,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00270000,2024-12-06 16:29:32+00:00,270.0,338.57,333.26,334.49,0.0,0.0,12.0,42,1.0488328808593752,True,REGULAR,USD,2025-01-17
SPY250117C00275000,2024-09-11 17:37:52+00:00,275.0,276.92,306.08,308.39,0.0,0.0,2.0,26,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00280000,2024-12-02 16:18:04+00:00,280.0,324.03,323.27,324.5,0.0,0.0,1.0,28,1.0087940185546875,True,REGULAR,USD,2025-01-17
SPY250117C00285000,2024-09-16 18:04:44+00:00,285.0,280.11,299.31,301.29,0.0,0.0,2.0,10,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00290000,2024-12-06 18:23:47+00:00,290.0,318.58,313.28,314.51,0.0,0.0,1.0,16,0.9702151416015624,True,REGULAR,USD,2025-01-17
SPY250117C00295000,2024-11-07 14:30:08+00:00,295.0,300.21,311.42,315.27,0.0,0.0,4.0,25,1.4338407214355469,True,REGULAR,USD,2025-01-17
SPY250117C00300000,2024-12-13 18:49:12+00:00,300.0,304.53,303.3,304.53,-0.83999634,-0.27507496,8.0,460,0.9355475195312499,True,REGULAR,USD,2025-01-17
SPY250117C00305000,2024-11-25 15:07:30+00:00,305.0,295.33,298.31,299.54,0.0,0.0,3.0,28,0.918946123046875,True,REGULAR,USD,2025-01-17
SPY250117C00310000,2024-12-06 14:30:06+00:00,310.0,297.96,293.34,294.57,0.0,0.0,1.0,29,0.9082040429687499,True,REGULAR,USD,2025-01-17
SPY250117C00315000,2024-10-25 18:54:56+00:00,315.0,268.11,284.19,285.43,0.0,0.0,2.0,47,1.0000000000000003e-05,True,REGULAR,USD,2025-01-17
SPY250117C00320000,2024-12-05 17:19:30+00:00,320.0,288.5,283.39,284.63,0.0,0.0,4.0,147,0.885743330078125,True,REGULAR,USD,2025-01-17
SPY250117C00325000,2024-12-11 19:37:50+00:00,325.0,283.53,278.42,279.65,0.0,0.0,2.0,72,0.8710950390625,True,REGULAR,USD,2025-01-17
SPY250117C00330000,2024-12-05 15:25:53+00:00,330.0,279.65,273.45,274.68,0.0,0.0,15.0,62,0.85937640625,True,REGULAR,USD,2025-01-17
SPY250117C00335000,2024-12-09 15:36:34+00:00,335.0,271.64,268.48,269.71,0.0,0.0,2.0,79,0.8466812207031249,True,REGULAR,USD,2025-01-17
SPY250117C00340000,2024-11-27 17:59:42+00:00,340.0,259.63,263.51,264.74,0.0,0.0,1.0,188,0.8339860351562498,True,REGULAR,USD,2025-01-17
SPY250117C00345000,2024-12-06 18:02:03+00:00,345.0,263.19,258.54,259.77,0.0,0.0,4.0,33,0.8208025732421874,True,REGULAR,USD,2025-01-17
SPY250117C00350000,2024-12-10 20:16:24+00:00,350.0,254.05,253.57,254.8,0.0,0.0,1.0,1190,0.807619111328125,True,REGULAR,USD,2025-01-17
SPY250117C00355000,2024-11-18 20:42:24+00:00,355.0,235.17,248.6,249.83,0.0,0.0,7.0,41,0.7944356494140624,True,REGULAR,USD,2025-01-17
SPY250117C00360000,2024-12-13 20:46:25+00:00,360.0,245.09,243.63,244.86,-2.2100067,-0.8936541,3.0,1003,0.5585981640625001,True,REGULAR,USD,2025-01-17
SPY250117C00365000,2024-12-13 15:19:08+00:00,365.0,240.0,238.66,239.89,0.30000305,0.12515771,2.0,1137,0.57812921875,True,REGULAR,USD,2025-01-17
SPY250117C00370000,2024-12-02 19:10:42+00:00,370.0,234.99,233.7,234.92,0.0,0.0,3.0,266,0.5898478515625001,True,REGULAR,USD,2025-01-17
SPY250117C00375000,2024-12-05 15:42:30+00:00,375.0,233.62,228.73,229.95,0.0,0.0,1.0,373,0.5918009570312501,True,REGULAR,USD,2025-01-17
SPY250117C00380000,2024-12-13 14:30:01+00:00,380.0,226.8,223.76,224.99,-1.5,-0.6570302,10.0,669,0.5927775097656252,True,REGULAR,USD,2025-01-17
SPY250117C00385000,2024-12-10 20:10:48+00:00,385.0,219.0,218.79,220.02,0.0,0.0,1.0,529,0.5888712988281251,True,REGULAR,USD,2025-01-17
SPY250117C00390000,2024-12-02 18:59:32+00:00,390.0,216.81,213.82,215.05,0.0,0.0,10.0,324,0.5830119824218749,True,REGULAR,USD,2025-01-17
SPY250117C00395000,2024-12-06 17:26:42+00:00,395.0,213.5,208.86,210.09,0.0,0.0,1.0,257,0.5795940478515625,True,REGULAR,USD,2025-01-17
SPY250117C00400000,2024-12-12 17:30:07+00:00,400.0,207.61,203.89,205.12,0.2899933,0.13987713,3.0,1660,0.5717816259765626,True,REGULAR,USD,2025-01-17
SPY250117C00405000,2024-12-12 15:35:13+00:00,405.0,202.24,198.93,200.15,0.0,0.0,2.0,1189,0.5644574804687501,True,REGULAR,USD,2025-01-17
SPY250117C00410000,2024-12-11 19:18:22+00:00,410.0,198.7,193.96,195.19,0.0,0.0,1.0,1363,0.5561567822265626,True,REGULAR,USD,2025-01-17
SPY250117C00415000,2024-12-13 17:19:28+00:00,415.0,188.82,188.99,190.22,-3.7399902,-1.9422468,1.0,1516,0.5466353930664063,True,REGULAR,USD,2025-01-17
SPY250117C00420000,2024-12-13 14:30:01+00:00,420.0,187.09,184.03,185.26,-0.44000244,-0.23463042,10.0,2680,0.5383346948242189,True,REGULAR,USD,2025-01-17
SPY250117C00425000,2024-12-12 17:13:30+00:00,425.0,182.67,179.07,180.3,0.0,0.0,1.0,2322,0.5293015820312501,True,REGULAR,USD,2025-01-17
SPY250117C00430000,2024-12-13 15:49:29+00:00,430.0,175.17,174.1,175.33,-2.4000092,-1.3515848,5.0,1592,0.5183153637695312,True,REGULAR,USD,2025-01-17
SPY250117C00435000,2024-12-13 17:08:12+00:00,435.0,169.78,169.14,170.37,-1.0899963,-0.6379097,1.0,1214,0.5085498364257812,True,REGULAR,USD,2025-01-17
SPY250117C00440000,2024-12-13 17:17:47+00:00,440.0,164.7,164.18,165.41,-1.7700043,-1.0632572,2.0,2731,0.5610395458984375,True,REGULAR,USD,2025-01-17
SPY250117C00445000,2024-12-13 19:42:53+00:00,445.0,160.54,159.22,160.45,-1.7400055,-1.0722243,11.0,1413,0.5472457385253908,True,REGULAR,USD,2025-01-17
SPY250117C00450000,2024-12-13 19:42:53+00:00,450.0,155.58,154.26,155.49,-0.66999817,-0.42879885,4.0,3009,0.5333298620605469,True,REGULAR,USD,2025-01-17
SPY250117C00455000,2024-12-13 17:40:32+00:00,455.0,149.4,149.3,150.53,-2.7900085,-1.8332403,4.0,2694,0.5194139855957032,True,REGULAR,USD,2025-01-17
SPY250117C00460000,2024-12-13 19:02:18+00:00,460.0,145.42,144.34,145.57,-2.4799957,-1.6768059,24.0,1842,0.5053760400390624,True,REGULAR,USD,2025-01-17
SPY250117C00465000,2024-12-13 17:17:21+00:00,465.0,139.72,139.39,140.62,-1.8199921,-1.28585,3.0,1370,0.4919484399414063,True,REGULAR,USD,2025-01-17
SPY250117C00470000,2024-12-13 19:51:55+00:00,470.0,135.52,134.43,135.66,-1.4700012,-1.073072,44.0,9793,0.4776663562011719,True,REGULAR,USD,2025-01-17
SPY250117C00475000,2024-12-13 17:25:41+00:00,475.0,129.45,129.48,130.71,-1.550003,-1.1832085,15.0,5252,0.46411668701171876,True,REGULAR,USD,2025-01-17
SPY250117C00480000,2024-12-13 20:47:44+00:00,480.0,126.0,124.52,125.75,-0.7099991,-0.5603339,38.0,28342,0.4497125341796875,True,REGULAR,USD,2025-01-17
SPY250117C00485000,2024-12-13 19:54:44+00:00,485.0,121.68,119.57,120.8,-4.1800003,-3.3211508,8.0,4847,0.4359187268066406,True,REGULAR,USD,2025-01-17
SPY250117C00490000,2024-12-13 14:33:56+00:00,490.0,117.64,114.62,115.85,-0.48000336,-0.40636924,30.0,7980,0.42188078125,True,REGULAR,USD,2025-01-17
SPY250117C00495000,2024-12-13 19:03:46+00:00,495.0,110.82,109.67,110.9,-2.1299973,-1.8857877,17.0,3713,0.4078428356933594,True,REGULAR,USD,2025-01-17
SPY250117C00500000,2024-12-13 21:01:51+00:00,500.0,105.68,104.73,105.96,-1.9300003,-1.7935138,50.0,11902,0.39417109741210943,True,REGULAR,USD,2025-01-17
SPY250117C00505000,2024-12-13 16:03:17+00:00,505.0,100.11,99.78,101.01,-1.9199982,-1.8817976,12.0,3926,0.3797669445800781,True,REGULAR,USD,2025-01-17
SPY250117C00510000,2024-12-13 19:55:44+00:00,510.0,96.8,94.84,96.07,-0.08999634,-0.09288506,58.0,8904,0.3657900335693359,True,REGULAR,USD,2025-01-17
SPY250117C00515000,2024-12-13 16:53:50+00:00,515.0,90.51,89.9,91.13,-3.4300003,-3.6512668,3.0,4990,0.3516300189208984,True,REGULAR,USD,2025-01-17
SPY250117C00520000,2024-12-13 20:48:02+00:00,520.0,86.92,84.96,86.2,-1.4000015,-1.5851465,14.0,11065,0.33765310791015624,True,REGULAR,USD,2025-01-17
SPY250117C00525000,2024-12-13 19:54:44+00:00,525.0,81.23,80.04,81.27,-0.8699951,-1.0596774,11.0,15385,0.32355412780761705,True,REGULAR,USD,2025-01-17
SPY250117C00530000,2024-12-13 20:26:58+00:00,530.0,76.43,75.11,76.35,-0.069999695,-0.09150287,23.0,18114,0.30951618225097655,True,REGULAR,USD,2025-01-17
SPY250117C00535000,2024-12-13 18:35:16+00:00,535.0,71.41,70.2,71.44,-1.7299957,-2.365321,9.0,2613,0.29560030578613283,True,REGULAR,USD,2025-01-17
SPY250117C00540000,2024-12-13 20:24:54+00:00,540.0,66.47,65.31,66.54,-1.1299973,-1.6715937,28.0,10329,0.281684429321289,True,REGULAR,USD,2025-01-17
SPY250117C00545000,2024-12-13 19:54:50+00:00,545.0,61.57,60.42,61.65,-2.2799988,-3.5708673,58.0,6068,0.26770751831054684,True,REGULAR,USD,2025-01-17
SPY250117C00550000,2024-12-13 21:09:39+00:00,550.0,56.44,55.56,56.79,-1.3400002,-2.3191419,994.0,35960,0.2542188836669922,True,REGULAR,USD,2025-01-17
